Date,Ave.T,Max.T,Min.T,Prec(mm),Press(Hpa),Wind dir,Wind sp (km/h),Cloud.c
5/29/2019,23.9,31.5,16.3,0,1006.7,195,9,5
5/28/2019,21.9,31.2,12.5,0,1010.5,222,10,2
5/27/2019,23.1,28.3,18,0,1015,356,10,3
5/26/2019,21.9,25.3,18.4,26.5,1006.6,11,11,7
5/25/2019,26.6,33.7,19.4,1.1,1002.1,128,7,6
5/24/2019,25.8,32.8,18.8,0,1003.4,173,9,7
5/23/2019,26.9,36.6,17.3,0,1002.8,155,6,3
5/22/2019,23.1,34,12.3,0,1001.1,63,8,5
5/21/2019,21.1,31.9,10.2,0,1004,280,8,0
5/20/2019,20.9,26.3,15.6,0,1008.5,301,12,1
5/19/2019,20.1,23.7,16.4,0.1,1010.2,303,18,5
5/18/2019,20.9,23.3,18.6,14.9,1007.8,110,6,8
5/17/2019,25.1,30.5,19.7,12,1006,118,11,7
5/16/2019,25.4,33,17.7,0,1004.1,174,9,7
5/15/2019,21.8,28.3,15.2,0,1004.2,217,9,7
5/14/2019,18.1,25.8,10.3,0,1007.5,150,6,6
5/13/2019,15.2,23.7,6.6,0,1009.1,211,12,4
5/12/2019,16.4,19.4,13.5,3.9,1012.1,33,5,7
5/11/2019,22.2,28.6,15.9,0,1010,141,8,7
5/10/2019,21.9,29.5,14.2,0,1008.2,191,9,7
5/9/2019,20.4,30.2,10.6,0,1006.4,211,9,1
5/8/2019,20.3,26.3,14.3,0,1006.9,198,5,7
5/7/2019,18,27.9,8.1,0,1011.7,222,12,5
5/6/2019,15.5,24.5,6.5,0,1019.7,273,9,1
5/5/2019,19.4,22.4,16.3,0,1024,50,14,4
5/4/2019,22.8,27.7,17.8,0,1013.2,168,9,7
5/3/2019,20.1,28.5,11.8,0,1013.6,211,11,7
5/2/2019,19.5,30.3,8.7,0,1012.8,217,9,1
5/1/2019,18.6,29,8.3,0,1013.2,292,9,1
4/30/2019,18.6,24.3,13,0,1012.1,342,11,3
4/29/2019,16.3,20.7,11.9,0,1010.3,252,6,7
4/28/2019,11.3,15.1,7.6,0,1016.1,203,8,8
4/27/2019,10.9,13.2,8.7,4.4,1021.1,192,9,8
4/26/2019,14.1,19,9.1,0,1020.7,235,11,6
4/25/2019,10.8,16.6,4.9,3.9,1017.2,20,7,5
4/24/2019,13.2,18.9,7.4,20.5,1014.9,32,14,8
4/23/2019,20.3,25.4,15.2,0,1007.8,201,9,7
4/22/2019,17.1,24.8,9.3,0,1009.4,202,8,7
4/21/2019,15.2,21,9.3,0,1014.2,133,8,7
4/20/2019,11,13.9,8.1,0.2,1013.2,167,5,7
4/19/2019,13.8,17.7,9.8,5.9,1016.8,205,8,7
4/18/2019,18.7,23.5,13.9,0,1017.1,180,14,6
4/17/2019,20.1,28,12.2,0,999.8,305,15,7
4/16/2019,19.7,26,13.4,0,1006.5,130,6,6
4/15/2019,16.9,26.4,7.4,0,1009.8,197,12,4
4/14/2019,15.2,23.1,7.2,0,1017,228,11,0
4/13/2019,14.8,21,8.5,0,1016.2,331,10,7
4/12/2019,14.4,22.2,6.7,0,1012.5,204,11,5
4/11/2019,14.6,18.8,10.4,0,1015.5,211,9,6
4/10/2019,10.2,18.2,2.2,0,1016.6,234,9,2
4/9/2019,7.3,10.3,4.3,3.7,1021.6,337,7,8
4/8/2019,11.2,16.7,5.8,0.8,1019.7,123,9,7
4/7/2019,12.4,19.3,5.6,0,1013,126,10,4
4/6/2019,13.8,20.5,7,0,1012,107,8,7
4/5/2019,14.3,20.6,8.1,0,1010.3,122,9,7
4/4/2019,17.6,28.3,6.8,0,1009,284,13,4
4/3/2019,11.3,19.9,2.7,0,1019.8,229,9,4
4/2/2019,11.2,18.5,3.9,0,1025.2,64,9,0
4/1/2019,9.1,16.9,1.2,0,1022.3,270,7,4
3/31/2019,7.5,15.5,-0.5,0,1022.8,288,9,4
3/30/2019,7.3,10.6,4.1,0,1023.3,323,12,4
3/29/2019,8,14.5,1.4,0,1015.9,286,16,6
3/28/2019,8.3,10.4,6.3,0,1017.6,180,7,6
3/27/2019,12.9,22.3,3.5,0,1016.2,176,9,7
3/26/2019,13.2,18.2,8.1,0,1012.9,95,9,7
3/25/2019,12.5,22.8,2.2,0,1012.2,340,7,0
3/24/2019,10.7,20.3,1,0,1011.4,209,9,2
3/23/2019,7.8,12.2,3.4,0,1024.7,247,11,0
3/22/2019,7.2,14.3,0.2,0,1024.8,327,15,3
3/21/2019,8.4,12.4,4.4,0,1023.3,345,12,2
3/20/2019,16.6,19.6,13.7,2.2,1008,346,15,7
3/19/2019,15.2,24.8,5.7,0,1005.4,186,9,6
3/18/2019,15.1,21.6,8.6,0,1008.1,126,5,7
3/17/2019,11.9,20,3.9,0,1017.6,174,8,4
3/16/2019,11.1,20,2.1,0,1020.1,32,8,1
3/15/2019,10.4,14.3,6.6,0,1020.5,99,11,2
3/14/2019,8.7,16.8,0.5,0,1021.4,351,14,5
3/13/2019,8.4,16.8,0,0,1020.9,290,7,4
3/12/2019,5.4,11.9,-1.1,0,1019.1,300,11,0
3/11/2019,8.4,16.4,0.5,0,1014,321,16,1
3/10/2019,7,12.8,1.2,0.3,1015.5,19,7,7
3/9/2019,8.6,12.1,5.1,0,1018.1,37,5,7
3/8/2019,6.8,14.3,-0.7,0,1019.2,197,9,7
3/7/2019,5,13.5,-3.4,0,1025.1,210,8,0
3/6/2019,7.3,10.3,4.3,0,1028.5,0,12,1
3/5/2019,10.8,17.4,4.2,0,1019.6,343,14,4
3/4/2019,9.3,17.8,0.8,0,1015.3,91,6,7
3/3/2019,8.1,14.3,1.8,0,1012.6,210,6,7
3/2/2019,7.8,16.1,-0.4,0,1016.1,205,7,7
3/1/2019,7.1,14,0.2,0,1021.8,184,6,7
2/28/2019,5.8,14,-2.5,0,1020.7,39,6,6
2/27/2019,4.7,11.7,-2.4,0,1021.2,286,5,7
2/26/2019,4,8.2,-0.3,0,1026,68,5,8
2/25/2019,5.8,11.5,0,0,1026.7,101,6,7
2/24/2019,5.1,12.4,-2.2,0,1024.1,31,8,6
2/23/2019,4.8,13.1,-3.6,0,1024.7,160,5,6
2/22/2019,3.4,11,-4.2,0,1027.2,354,4,7
2/21/2019,1.9,10.5,-6.7,0,1027,227,7,4
2/20/2019,0.9,7.8,-6,0,1029.9,253,7,0
2/19/2019,1.6,4.2,-1,0,1023.5,203,6,7
2/18/2019,0.8,5.2,-3.6,0.8,1021.9,199,7,7
2/17/2019,-0.7,6.4,-7.7,0,1027.5,315,6,4
2/16/2019,-1.6,2.8,-6,0,1032.9,347,12,0
2/15/2019,-3.7,0.4,-7.8,0,1031.9,340,14,0
2/14/2019,-4.1,-2.3,-5.9,0.2,1031.3,227,11,8
2/13/2019,-3.5,-0.1,-7,2,1038.4,127,7,6
2/12/2019,-4,-2.5,-5.4,1,1038.1,124,7,7
2/11/2019,-3.5,3.4,-10.3,0,1033.1,29,8,4
2/10/2019,-5.9,-1.6,-10.2,0,1033.2,176,7,6
2/9/2019,-4.3,-1.5,-7.1,0,1037.8,59,6,7
2/8/2019,-3.9,-0.9,-6.9,0,1032.4,282,10,7
2/7/2019,-7.3,-3.8,-10.8,0,1035.2,350,9,6
2/6/2019,-2.2,-0.8,-3.7,2,1026.6,346,11,7
2/5/2019,-2.5,1.4,-6.5,0,1017.9,110,9,7
2/4/2019,-1.6,3.2,-6.5,0,1020.1,57,6,7
2/3/2019,2.5,8.2,-3.3,0,1023.8,359,13,4
2/2/2019,-2,3.2,-7.2,0,1015.2,25,6,8
2/1/2019,-2.5,5.8,-10.8,0,1017.1,180,5,0
1/31/2019,-2.8,0.5,-6.1,0,1029,259,9,7
1/30/2019,1,3.8,-1.8,0,1033.4,354,15,7
1/29/2019,1.4,6.9,-4,0,1024.6,66,6,7
1/28/2019,2.2,6.5,-2.1,0,1027.6,164,5,7
1/27/2019,2,6.8,-2.7,0,1025.6,338,9,6
1/26/2019,-0.9,4.8,-6.7,0,1032.2,200,5,5
1/25/2019,1.1,5.2,-2.9,0,1037.9,2,11,0
1/24/2019,-0.2,4.6,-5,0,1029.1,55,8,7
1/23/2019,3.6,11.8,-4.6,0,1025.5,72,8,0
1/22/2019,2.9,11.6,-5.8,0,1020.3,36,5,1
1/21/2019,1.1,9.4,-7.2,0,1022.2,285,9,1
1/20/2019,1.7,5.5,-2.1,0,1030.6,300,9,0
1/19/2019,-0.1,4.2,-4.5,0,1029.4,11,13,7
1/18/2019,-0.8,6,-7.5,0,1025.5,30,8,6
1/17/2019,-1.8,7,-10.5,0,1025.6,137,6,3
1/16/2019,-4.7,2.3,-11.7,0,1027.1,204,5,2
1/15/2019,-4.8,-1.6,-7.9,0,1036.5,311,12,1
1/14/2019,-1.2,5.2,-7.6,0,1030.6,358,13,7
1/13/2019,-0.7,9,-10.4,0,1028.3,217,6,2
1/12/2019,-1,4.6,-6.6,0,1025.2,162,3,7
1/11/2019,0.3,5.7,-5,0,1023.5,274,4,7
1/10/2019,-2.4,5,-9.7,0,1025.8,213,4,2
1/9/2019,-4.4,1.2,-10,0,1030.8,195,7,7
1/8/2019,-1.8,1.2,-4.7,0,1038.7,359,6,5
1/7/2019,-3.4,2.7,-9.5,0,1033.5,359,9,7
1/6/2019,-4.6,0.8,-10,0,1031.7,41,4,7
1/5/2019,-2.9,0,-5.8,0,1033.5,40,6,7
1/4/2019,-3,0.7,-6.8,0,1034.7,2,11,4
1/3/2019,-5.5,-0.6,-10.3,0,1034.4,55,5,7
1/2/2019,-5.5,0.1,-11.2,0,1036.1,86,4,7
1/1/2019,-5.9,0.6,-12.4,0,1039.6,2,7,3
12/31/2018,-7.3,-3.2,-11.5,0,1042.2,86,5,6
12/30/2018,-8,-2.1,-13.9,0,1044.1,82,5,1
12/29/2018,-7.3,-1.8,-12.9,0,1043.8,13,9,0
12/28/2018,-8.3,-4.8,-11.8,0,1043.9,321,11,6
12/27/2018,-9.6,-7.6,-11.6,0,1043.6,345,18,3
12/26/2018,-5.1,-2.4,-7.8,0,1037.1,15,10,2
12/25/2018,-2.8,3.4,-8.9,0,1029.3,25,14,2
12/24/2018,-5.1,1.6,-11.8,0,1024.5,131,4,0
12/23/2018,-2.6,0.9,-6.1,0,1034.1,250,6,0
12/22/2018,4.3,9,-0.4,0,1030.7,359,13,7
12/21/2018,2.7,9,-3.6,0,1024.9,251,7,6
12/20/2018,1.4,7.1,-4.3,0,1021.8,94,5,7
12/19/2018,2.7,9,-3.6,0,1022.4,350,5,2
12/18/2018,2.6,9.9,-4.6,0,1020,57,8,2
12/17/2018,2.7,8.8,-3.4,0,1020.8,217,7,3
12/16/2018,0.8,8.8,-7.2,0,1021.8,273,6,2
12/15/2018,-3.5,1.8,-8.8,0,1026,147,5,7
12/14/2018,-2.8,3.5,-9.1,0,1035.2,159,6,5
12/13/2018,-1.4,4.4,-7.2,0,1037.5,20,8,0
12/12/2018,-5.2,1.7,-12.1,0,1032.6,196,6,0
12/11/2018,-3.5,-1.4,-5.6,0,1037.8,330,9,0
12/10/2018,-5.5,0.2,-11.3,0,1035.8,54,6,6
12/9/2018,-6.3,-0.9,-11.7,0,1035.9,169,5,5
12/8/2018,-5.8,-2,-9.6,0,1039.7,305,7,0
12/7/2018,-7.5,-5.4,-9.7,0,1041.3,328,14,1
12/6/2018,-2.5,0.3,-5.4,0,1038.5,335,15,1
12/5/2018,-2.3,2.2,-6.8,0,1029.5,337,10,7
12/4/2018,0.5,3.6,-2.6,0,1031.5,338,7,1
12/3/2018,5.2,8.2,2.1,0,1027.2,27,12,7
12/2/2018,5,6.7,3.4,0,1018.3,44,6,8
12/1/2018,2.6,7.9,-2.6,0.2,1023.4,145,5,6
11/30/2018,3.1,8.5,-2.2,0,1026.4,111,4,4
11/29/2018,1.3,6.7,-4.1,0,1029,190,5,5
11/28/2018,2.4,7.6,-2.8,0,1025.9,61,6,7
11/27/2018,6.2,10.2,2.3,0,1026.2,67,9,4
11/26/2018,4.1,10.3,-2.1,0,1021.1,22,8,7
11/25/2018,5.3,13.4,-2.7,0,1021.2,72,3,4
11/24/2018,4.2,10.8,-2.4,0,1023.2,145,8,6
11/23/2018,1.6,5.5,-2.4,0,1022.4,31,6,5
11/22/2018,2.8,9.4,-3.9,0,1026.3,145,5,0
11/21/2018,5.4,9,1.8,0,1028,243,6,1
11/20/2018,4.8,11.3,-1.6,0,1025.6,39,7,7
11/19/2018,3.9,10.4,-2.6,0,1021.2,53,5,5
11/18/2018,5.2,12,-1.6,0,1022.8,347,6,0
11/17/2018,5.5,10.9,0,0,1023.6,224,5,5
11/16/2018,3.8,8.4,-0.9,0,1029.9,286,5,1
11/15/2018,7.2,10,4.5,0,1029.9,15,14,8
11/14/2018,6.2,9.6,2.7,0,1023.7,72,4,8
11/13/2018,7.2,12.5,1.8,0,1022.3,96,3,7
11/12/2018,8.1,14.5,1.6,0,1022,220,4,6
11/11/2018,10.6,15.2,5.9,0,1023.4,208,5,3
11/10/2018,8.8,12.6,5,0,1026.1,152,3,7
11/9/2018,8.3,15.9,0.7,0,1022,344,9,0
11/8/2018,8.7,13.3,4,0,1015.3,229,6,7
11/7/2018,5,11.3,-1.4,0,1024.2,199,4,7
11/6/2018,6,10.2,1.9,0,1032.2,343,6,7
11/5/2018,5.6,10.2,1,0,1030.2,210,5,7
11/4/2018,7.9,8.2,7.6,0.7,1025.5,20,11,8
11/3/2018,11.2,18,4.4,0,1021.2,7,6,7
11/2/2018,9.7,16.1,3.3,0,1025,104,5,7
11/1/2018,9.8,17.6,1.9,0,1027.4,34,4,2
10/31/2018,9.2,16.2,2.2,0,1026.8,325,2,4
10/30/2018,9.7,17.7,1.6,0,1025.4,16,5,1
10/29/2018,8.9,14.8,3,0,1019.8,333,14,0
10/28/2018,12.3,17.6,7.1,0,1014.7,6,13,7
10/27/2018,11.1,18.8,3.3,0,1014.7,296,10,7
10/26/2018,9.8,12.2,7.5,0,1020.2,318,19,0
10/25/2018,11.3,15.4,7.3,2,1016.6,337,10,7
10/24/2018,13.1,21.8,4.3,0,1017,50,3,0
10/23/2018,12.7,19.3,6,0,1017.8,209,8,0
10/22/2018,10.7,14.6,6.8,2,1018.6,131,5,7
10/21/2018,12.5,16.3,8.7,0,1020.5,8,5,7
10/20/2018,11.3,18.6,4.1,0,1024.5,170,4,7
10/19/2018,11.8,19.1,4.5,0,1027.7,91,4,5
10/18/2018,11.2,18.5,4,0,1027.3,233,4,6
10/17/2018,12.6,18.3,6.9,0,1024.7,43,5,2
10/16/2018,15.1,18.4,11.8,0,1022,50,7,7
10/15/2018,14.4,16.6,12.2,4.4,1021.2,49,7,8
10/14/2018,13.7,19.7,7.7,2,1021.3,141,5,7
10/13/2018,12.7,19.2,6.2,0,1021.6,99,6,7
10/12/2018,11.5,18,5,0,1025.1,96,4,7
10/11/2018,12.1,16.8,7.4,0,1026,181,6,0
10/10/2018,12.3,17,7.7,0,1026.2,350,5,5
10/9/2018,12.3,13.9,10.8,0,1022.9,327,14,2
10/8/2018,14.3,22.4,6.2,0,1018.4,345,10,1
10/7/2018,14.2,21.4,7,0,1020,235,8,0
10/6/2018,17.9,20.8,15,0,1021,350,17,2
10/5/2018,18.2,23.9,12.6,2,1019.4,40,6,7
10/4/2018,18.1,24.8,11.4,0,1022,100,7,6
10/3/2018,17.9,26.7,9,0,1021.3,44,4,0
10/2/2018,18.7,26.6,10.8,0,1019,7,6,0
10/1/2018,18.2,25.1,11.4,0,1016.3,324,12,0
9/30/2018,13.9,20.2,7.6,2,1013.8,322,10,6
9/29/2018,15.7,20.6,10.7,0,1015.3,323,8,3
9/28/2018,19.4,24.5,14.4,1,1013.4,28,8,7
9/27/2018,16.4,20.6,12.3,6,1016.4,224,6,7
9/26/2018,19,23.2,14.8,0,1021.7,99,7,6
9/25/2018,17.1,22.7,11.5,0.2,1021.7,175,7,7
9/24/2018,16.8,23.5,10,0,1022.2,98,7,2
9/23/2018,18,22.3,13.7,0,1019.7,334,11,2
9/22/2018,20.1,24.1,16,0,1015.8,297,10,1
9/21/2018,21.1,25.9,16.4,0,1012.9,345,13,4
9/20/2018,19.8,24.9,14.7,0,1010.9,199,9,7
9/19/2018,19.9,24.1,15.8,0,1012.9,106,5,7
9/18/2018,21.2,25.1,17.3,0,1016.4,229,4,7
9/17/2018,19.9,26.6,13.1,0,1019.4,342,5,7
9/16/2018,22.5,27.2,17.8,0,1019.4,350,9,3
9/15/2018,23.1,24.9,21.2,2,1018.9,359,13,8
9/14/2018,24.2,27.8,20.7,0,1015.1,213,8,7
9/13/2018,23.4,27.6,19.2,0,1015.1,213,6,7
9/12/2018,22.5,27.6,17.4,0,1013.8,232,8,7
9/11/2018,23.7,27.5,19.9,1.8,1014.7,153,7,7
9/10/2018,22.4,28.2,16.6,2,1017.7,202,6,7
9/9/2018,21.4,26.9,15.8,0,1019.1,224,7,6
9/8/2018,22.4,27.8,16.9,0,1017.4,171,7,3
9/7/2018,24.1,28.1,20.1,0,1013,334,9,3
9/6/2018,23.8,27.1,20.5,0,1004.8,336,16,2
9/5/2018,25.5,33.3,17.7,0,1002.8,360,9,4
9/4/2018,24.9,32,17.8,0,1003.9,288,9,5
9/3/2018,26.9,29.4,24.4,0,1003.4,321,9,3
9/2/2018,23.6,26.6,20.7,0,1003.1,185,8,8
9/1/2018,25.1,28.8,21.4,16.3,1009.9,173,8,7
8/31/2018,25,30.6,19.4,0,1013.8,151,6,6
8/30/2018,23.4,24.5,22.2,3.8,1012.6,230,6,5
8/29/2018,28.9,31.3,26.6,0.1,1008.3,105,7,1
8/28/2018,26.9,30.1,23.7,0,1007.5,350,3,7
8/27/2018,28.3,31.7,24.9,0,1009.6,180,7,7
8/26/2018,27.9,32.3,23.4,0,1008.9,205,7,7
8/25/2018,26.6,31.6,21.7,0,1007.8,203,8,6
8/24/2018,27.3,32.7,21.9,0,1006.6,61,7,4
8/23/2018,27.1,32.3,21.8,0,1006.7,38,8,3
8/22/2018,26.6,28.9,24.2,0,1008.8,275,4,7
8/21/2018,29.1,32.9,25.3,0,1006.5,270,8,4
8/20/2018,26.9,32,21.7,0,1001,286,9,7
8/19/2018,25.6,28,23.3,0.1,1007.2,64,9,8
8/18/2018,25.2,27.8,22.7,2,1009.8,32,9,7
8/17/2018,27.4,31.9,23,0,1010.8,222,8,6
8/16/2018,29.1,32.6,25.5,0,1013.4,193,6,6
8/15/2018,28.3,32.3,24.3,0,1010.8,41,10,6
8/14/2018,27.4,29.1,25.8,2,1006.1,39,8,7
8/13/2018,27.3,30.8,23.8,0,1005.7,45,5,8
8/12/2018,27.3,30.9,23.7,60.9,1003.6,128,5,7
8/11/2018,28.3,31.8,24.8,10.9,1002.7,77,7,7
8/10/2018,29.2,34.2,24.3,0.1,1005.7,197,6,7
8/9/2018,27.6,31.9,23.3,0,1006.9,213,6,6
8/8/2018,25.8,28,23.6,17.6,1007.5,115,7,7
8/7/2018,29.2,32.2,26.3,1.2,1004.6,126,5,7
8/6/2018,25.4,27.7,23.2,2,1005.5,23,6,7
8/5/2018,31.8,34.7,28.8,14.8,1006.7,101,9,7
8/4/2018,31.7,36,27.4,0,1004.2,183,7,6
8/3/2018,32.2,36.5,28,0,1004.5,201,7,4
8/2/2018,32.3,36.2,28.4,0,1005.4,206,6,6
8/1/2018,32.5,37,27.9,0,1005.5,192,5,6
7/31/2018,31.6,36.3,26.9,0,1005.2,209,5,7
7/30/2018,31.4,35.3,27.4,0,1004.9,164,4,7
7/29/2018,30.4,34.3,26.5,0,1004.8,123,6,7
7/28/2018,29.5,33.5,25.5,0,1006.5,143,5,7
7/27/2018,29.1,32.5,25.7,0,1008,141,6,7
7/26/2018,29.3,34.6,24,0,1006.2,114,7,3
7/25/2018,29.2,34.1,24.3,0,1002.5,28,8,7
7/24/2018,28.2,32.4,24,51.4,998.1,257,9,7
7/23/2018,29.4,33.8,24.9,38.6,1004.1,83,9,7
7/22/2018,29.9,32.9,26.8,0.3,1006.5,45,6,7
7/21/2018,32.4,35.7,29.1,0,1004.1,174,8,7
7/20/2018,31,35.2,26.8,0,1002.2,190,9,7
7/19/2018,28.5,33.4,23.6,6.1,1003.5,90,6,8
7/18/2018,27.1,30.1,24.1,27.1,1004.8,61,5,7
7/17/2018,24.4,25.4,23.5,41.9,1003.9,67,5,8
7/16/2018,27.4,30.6,24.3,70.2,1004,55,7,7
7/15/2018,29.8,34.2,25.3,13.4,1004.1,165,8,7
7/14/2018,28.5,32.6,24.4,0,1004.2,164,5,7
7/13/2018,26.6,29.8,23.5,0,1003.8,193,5,7
7/12/2018,24.6,28.1,21,0.9,1005.7,51,6,7
7/11/2018,22.6,24,21.1,36.3,1007.7,28,4,8
7/10/2018,25.6,28.5,22.7,0.1,1010.3,211,4,7
7/9/2018,26.6,27.9,25.2,2,1010.8,126,7,8
7/8/2018,26.9,30.8,23.1,0,1006.6,194,6,7
7/7/2018,25.4,26.7,24.1,10.9,1006.4,59,6,8
7/6/2018,28.4,34.6,22.2,2,1006.6,116,9,4
7/5/2018,29.7,35.8,23.6,3,1002,84,6,7
7/4/2018,30.3,35.9,24.7,0,997.3,195,7,7
7/3/2018,27.2,31.2,23.2,0.1,998.7,123,6,7
7/2/2018,27.6,31.9,23.2,0.4,1002.5,117,8,7
7/1/2018,26.3,31.4,21.2,0,1005.4,114,8,7
6/30/2018,30.1,36.8,23.3,8.7,1004.6,59,10,7
6/29/2018,31.9,39.9,23.9,5.4,998.3,64,10,4
6/28/2018,31.2,36.4,26.1,0,998.9,36,8,2
6/27/2018,31,38.8,23.2,0,998.2,27,10,4
6/26/2018,29.1,33.8,24.3,0,998.8,217,7,7
6/25/2018,28.6,30.8,26.4,0.4,1001.8,79,6,8
6/24/2018,31.5,35.5,27.5,0,1002.2,203,11,7
6/23/2018,29.6,36.3,22.9,0,1000.3,203,9,6
6/22/2018,27.9,31.9,23.9,0,1003.6,105,5,7
6/21/2018,30,35.7,24.3,0,1004.8,124,9,7
6/20/2018,28.6,37,20.3,0,1003.6,282,9,4
6/19/2018,28.8,34.3,23.3,0,1003.7,97,8,6
6/18/2018,26.9,32.8,20.9,0,1000.7,115,8,7
6/17/2018,23.9,27.8,19.9,0.8,1004.7,104,6,7
6/16/2018,24.8,29.8,19.8,5.1,1005.4,122,5,7
6/15/2018,24.6,29.6,19.5,0,1007.8,107,9,7
6/14/2018,23.4,31.6,15.2,0,1004.4,126,9,3
6/13/2018,19.8,22.2,17.3,11.4,1003,120,6,5
6/12/2018,25.6,31.5,19.6,2.7,998.4,83,7,7
6/11/2018,22.1,26.9,17.4,0,1000,186,7,7
6/10/2018,21,25.8,16.2,0,1003.3,164,8,7
6/9/2018,21.2,24.6,17.8,7.6,1006.9,260,5,8
6/8/2018,25.1,31.2,19,2,1008.2,174,11,7
6/7/2018,27.1,32.4,21.8,0,1009.6,65,8,4
6/6/2018,27.6,32.6,22.6,0.6,1004.6,9,5,7
6/5/2018,29.8,39,20.5,0,1000.1,200,13,7
6/4/2018,26,34.7,17.3,0,1002.8,215,14,0
6/3/2018,26.1,30.2,22,0.3,1007.9,154,5,7
6/2/2018,27.4,34.6,20.3,0.8,1007.9,210,9,5
6/1/2018,26.6,35.6,17.7,0,1011.9,220,8,5
5/31/2018,26.6,34.8,18.4,0,1013.5,134,6,3
5/30/2018,24.6,33,16.3,0,1011.7,350,7,0
5/29/2018,22.5,31.7,13.3,0,1009.6,334,9,2
5/28/2018,24.9,28.9,20.8,0,1008.3,9,10,1
5/27/2018,24.7,33.4,16,0,1004.2,161,9,2
5/26/2018,25.4,30.5,20.4,0,1007.8,263,9,7
5/25/2018,25.1,31.7,18.4,0,1003.1,199,8,7
5/24/2018,23.9,33.2,14.6,0,1001.1,205,11,7
5/23/2018,20.4,31.1,9.7,0,1001.8,211,14,4
5/22/2018,20.8,26.6,14.9,0,1011.1,322,9,5
5/21/2018,16.4,17.5,15.3,3.3,1014.7,239,5,8
5/20/2018,17,18.5,15.5,2.8,1017.5,93,6,8
5/19/2018,22.1,27.8,16.5,1.8,1014.5,183,6,6
5/18/2018,24.6,28.5,20.8,0,1011.9,155,8,4
5/17/2018,22.1,23.7,20.5,0.5,1006,319,6,8
5/16/2018,24.9,29.2,20.5,0,999.4,98,6,6
5/15/2018,24.9,29.3,20.4,2,998.1,86,8,7
5/14/2018,25.9,32.4,19.5,0,998.9,162,7,7
5/13/2018,21.4,28.4,14.3,0,1002.4,159,6,4
5/12/2018,20.6,25.4,15.9,0,1005.7,113,7,7
5/11/2018,21.3,22.8,19.8,2,1009.9,100,7,8
5/10/2018,21.6,26.7,16.4,0,1013.8,190,7,7
5/9/2018,19.7,27,12.4,0,1018.2,200,9,6
5/8/2018,18.8,25.4,12.1,0,1018.5,176,8,6
5/7/2018,21.9,26.7,17.1,0,1013.3,139,10,7
5/6/2018,20.4,27.8,12.9,0,1007.9,221,8,7
5/5/2018,21.7,25.8,17.6,0,1009.2,41,8,7
5/4/2018,19.1,27,11.2,0,1006.3,254,7,4
5/3/2018,17.6,23.7,11.6,0,1014.4,251,8,1
5/2/2018,17.9,23.4,12.4,0,1016.2,328,10,4
5/1/2018,18.6,22.7,14.4,0.9,1015.5,11,12,7
4/30/2018,20.8,23.3,18.3,0,1013.2,163,9,7
4/29/2018,21.9,28.2,15.6,2,1005.6,142,7,7
4/28/2018,20.7,28.5,12.9,0,1006.7,183,6,7
4/27/2018,19.6,25.6,13.7,0,1015.8,208,12,1
4/26/2018,20,28.1,11.9,0,1012.7,59,5,6
4/25/2018,16.9,25.3,8.6,0,1012.3,200,10,3
4/24/2018,16.1,24.1,8,0,1018.5,0,7,6
4/23/2018,14.9,19.6,10.2,0,1020.7,26,6,7
4/22/2018,12.9,14.3,11.5,1.2,1020.7,22,9,8
4/21/2018,16.3,19.7,12.9,27.2,1014.9,51,12,8
4/20/2018,22.1,29.8,14.3,2,1007.8,95,9,7
4/19/2018,22,28.7,15.3,0,1010.7,83,9,7
4/18/2018,20.2,25.7,14.7,0,1007.7,202,7,7
4/17/2018,18.2,23.6,12.8,0,1010.8,194,9,6
4/16/2018,15.5,23.9,7.1,0,1014.2,205,12,1
4/15/2018,13.6,21.9,5.3,0,1017.2,217,9,1
4/14/2018,13.9,18.5,9.3,0,1017.5,331,14,3
4/13/2018,11.9,13.9,10,6.2,1020.5,203,8,8
4/12/2018,16.6,22.3,10.8,2,1020.8,102,11,7
4/11/2018,16.4,25.4,7.5,0,1011.6,248,9,4
4/10/2018,17.2,24.5,10,0,1006.7,311,13,4
4/9/2018,13,19.5,6.5,0,1003.9,67,8,6
4/8/2018,11,20.3,1.7,0,1011,145,10,5
4/7/2018,8,13.2,2.8,0,1014.9,66,10,4
4/6/2018,6.2,9,3.5,0,1024.3,332,17,6
4/5/2018,4.7,8.9,0.4,0,1019,265,15,8
4/4/2018,5.2,9.4,1.1,10.4,1026.7,179,7,8
4/3/2018,10.2,17.4,2.9,2.5,1027.1,76,13,8
4/2/2018,18.9,24.9,12.8,0,1009.3,87,11,7
4/1/2018,19.4,28.3,10.4,0,1007.3,154,7,7
3/31/2018,17.4,24,10.8,0,1012.1,106,5,7
3/30/2018,12.7,19,6.4,0,1019.4,165,8,7
3/29/2018,15.8,20.3,11.3,0,1025.8,155,9,7
3/28/2018,18.6,22.4,14.7,0,1016.2,179,8,7
3/27/2018,17.5,25.6,9.4,0,1005,57,6,7
3/26/2018,17.3,24.8,9.8,0,1010.6,224,5,7
3/25/2018,16.4,27.4,5.5,0,1016.4,224,10,1
3/24/2018,13.7,23.4,4,0,1020.1,223,7,5
3/23/2018,13.7,21.3,6.1,0,1016.8,22,5,5
3/22/2018,9.7,18.6,0.7,0,1012.8,166,8,3
3/21/2018,4.8,11.3,-1.6,0,1019.4,226,8,7
